,Customer ID,TotalOrders,TotalSpent,FirstPurchase,LastPurchase,Country
2975,15365,13,4557.13,2010-02-04 16:43:00,2011-11-14 08:29:00,United Kingdom
2976,15366,7,2389.08,2010-02-26 10:10:00,2011-09-25 15:01:00,United Kingdom
2977,15367,11,5081.33,2009-12-10 14:20:00,2011-10-13 14:13:00,United Kingdom
2978,15368,2,722.74,2010-11-10 15:52:00,2011-11-18 14:42:00,United Kingdom
2979,15369,11,6251.26,2009-12-08 07:43:00,2010-08-04 13:54:00,United Kingdom
2980,15370,8,3739.01,2010-10-25 12:08:00,2011-10-30 10:58:00,United Kingdom
2981,15371,1,59.4,2010-02-15 13:14:00,2010-02-15 13:14:00,United Kingdom
2982,15372,8,6017.0599999999995,2010-02-14 11:24:00,2011-07-25 16:39:00,United Kingdom
2983,15373,17,3084.54,2010-05-02 11:57:00,2011-12-01 15:05:00,United Kingdom
2984,15374,2,307.32,2010-03-25 12:03:00,2011-08-03 09:59:00,United Kingdom
2985,15375,1,60.96,2010-01-18 15:38:00,2010-01-18 15:38:00,United Kingdom
2986,15376,3,1221.56,2011-05-01 13:45:00,2011-10-30 15:04:00,United Kingdom
2987,15377,4,1211.75,2010-10-20 11:42:00,2010-11-22 08:55:00,United Kingdom
2988,15378,2,246.5,2010-07-26 08:47:00,2010-09-03 11:30:00,United Kingdom
2989,15379,8,4877.84,2010-11-04 11:59:00,2011-06-23 13:13:00,United Kingdom
2990,15380,11,3248.96,2009-12-01 13:50:00,2011-12-01 12:13:00,United Kingdom
2991,15381,5,1890.57,2010-05-05 14:35:00,2011-05-10 11:55:00,United Kingdom
2992,15382,12,13733.55,2009-12-04 14:13:00,2011-11-25 10:58:00,United Kingdom
2993,15384,4,2027.79,2010-04-26 12:38:00,2011-06-23 10:57:00,United Kingdom
2994,15385,3,942.0799999999999,2010-01-31 13:02:00,2011-10-30 15:11:00,United Kingdom
2995,15386,1,394.14,2011-06-06 13:47:00,2011-06-06 13:47:00,United Kingdom
2996,15387,1,468.65,2010-08-04 16:05:00,2010-08-04 16:05:00,United Kingdom
2997,15388,1,140.54,2011-03-14 13:53:00,2011-03-14 13:53:00,Canada
2998,15389,5,2733.8,2010-01-27 12:44:00,2011-06-20 16:18:00,United Kingdom
2999,15390,2,1216.6599999999999,2010-10-26 17:23:00,2010-11-08 15:19:00,Canada
3000,15391,1,289.87,2010-05-04 15:04:00,2010-05-04 15:04:00,United Kingdom
3001,15392,7,2911.62,2010-10-04 12:50:00,2011-12-05 11:01:00,United Kingdom
3002,15393,5,891.34,2009-12-15 17:56:00,2011-11-23 16:48:00,United Kingdom
3003,15394,11,5286.8,2009-12-15 19:05:00,2011-11-30 11:49:00,United Kingdom
3004,15395,1,107.45,2011-01-18 12:40:00,2011-01-18 12:40:00,United Kingdom
3005,15396,2,796.38,2010-05-05 09:04:00,2011-08-19 10:56:00,United Kingdom
3006,15397,1,94.0,2011-02-23 09:25:00,2011-02-23 09:25:00,United Kingdom
3007,15398,2,1345.53,2011-09-22 14:56:00,2011-11-23 16:47:00,United Kingdom
3008,15399,3,815.77,2011-09-21 15:57:00,2011-12-08 13:04:00,United Kingdom
3009,15400,8,1302.3,2010-05-28 08:33:00,2011-09-08 13:57:00,United Kingdom
3010,15401,2,216.95,2010-05-20 10:56:00,2010-09-13 13:42:00,United Kingdom
3011,15402,6,1830.12,2010-04-27 12:12:00,2011-07-14 12:17:00,United Kingdom
3012,15403,2,170.88,2009-12-09 12:45:00,2010-08-05 12:21:00,United Kingdom
3013,15404,1,257.06,2010-11-29 11:03:00,2010-11-29 11:03:00,United Kingdom
3014,15405,2,659.84,2010-05-12 15:56:00,2011-06-03 14:44:00,United Kingdom
3015,15406,4,975.87,2010-09-12 13:06:00,2011-11-08 13:22:00,United Kingdom
3016,15407,4,1046.74,2011-02-07 13:18:00,2011-11-06 11:55:00,United Kingdom
3017,15408,1,267.18,2011-03-20 15:02:00,2011-03-20 15:02:00,United Kingdom
3018,15409,1,131.25,2009-12-18 15:35:00,2009-12-18 15:35:00,United Kingdom
3019,15410,10,4685.72,2010-04-19 08:57:00,2011-09-16 14:47:00,United Kingdom
3020,15411,4,1348.93,2011-06-10 12:30:00,2011-11-13 15:19:00,United Kingdom
3021,15412,1,190.53,2011-06-21 15:24:00,2011-06-21 15:24:00,United Kingdom
3022,15413,5,6798.72,2009-12-01 10:18:00,2010-01-17 11:33:00,United Kingdom
3023,15414,3,774.9,2011-04-11 13:45:00,2011-11-30 09:50:00,United Kingdom
3024,15415,1,559.61,2011-01-30 14:13:00,2011-01-30 14:13:00,United Kingdom
3025,15416,7,4572.82,2010-02-01 11:55:00,2011-10-06 09:38:00,United Kingdom
3026,15417,1,508.8,2011-09-15 15:26:00,2011-09-15 15:26:00,United Kingdom
3027,15418,2,449.42,2010-05-02 11:31:00,2010-10-10 13:38:00,United Kingdom
3028,15419,1,135.86,2011-11-15 09:23:00,2011-11-15 09:23:00,United Kingdom
3029,15420,6,743.0,2009-12-05 13:29:00,2010-10-01 15:46:00,United Kingdom
3030,15421,10,3805.34,2009-12-07 15:10:00,2011-10-12 09:20:00,United Kingdom
3031,15422,7,1619.97,2010-02-07 11:52:00,2011-01-20 16:17:00,United Kingdom
3032,15423,3,266.89,2010-03-28 13:42:00,2011-11-01 14:01:00,United Kingdom
3033,15424,3,597.78,2010-09-02 17:17:00,2011-03-30 13:02:00,United Kingdom
3034,15425,4,1941.12,2010-02-14 12:36:00,2010-11-04 18:13:00,United Kingdom
3035,15426,9,2156.35,2010-05-02 15:10:00,2011-11-20 15:36:00,United Kingdom
3036,15427,3,1430.54,2011-10-23 14:47:00,2011-11-06 14:29:00,United Kingdom
3037,15428,4,762.75,2009-12-17 17:46:00,2011-11-24 16:54:00,United Kingdom
3038,15429,2,397.35,2011-09-25 13:42:00,2011-11-13 12:28:00,United Kingdom
3039,15430,2,954.75,2010-06-29 15:04:00,2010-08-29 10:42:00,United Kingdom
3040,15431,1,153.24,2010-07-25 12:44:00,2010-07-25 12:44:00,United Kingdom
3041,15432,2,320.76,2010-06-16 14:34:00,2011-11-16 16:30:00,United Kingdom
3042,15433,2,533.3,2011-03-17 14:12:00,2011-05-10 10:45:00,United Kingdom
3043,15434,11,2567.06,2010-01-24 15:35:00,2011-12-01 13:33:00,United Kingdom
3044,15435,1,149.29,2011-11-17 16:39:00,2011-11-17 16:39:00,United Kingdom
3045,15436,3,1067.75,2011-04-19 16:52:00,2011-11-27 16:05:00,United Kingdom
3046,15437,2,393.45,2010-03-09 10:45:00,2011-03-22 13:11:00,United Kingdom
3047,15438,1,156.57999999999998,2011-07-31 14:19:00,2011-07-31 14:19:00,United Kingdom
3048,15439,4,1269.05,2010-02-24 12:05:00,2010-10-31 10:38:00,United Kingdom
3049,15440,3,383.68,2011-05-15 11:30:00,2011-10-16 12:16:00,United Kingdom
3050,15441,3,1254.21,2009-12-09 14:55:00,2010-11-08 15:50:00,United Kingdom
3051,15442,1,594.0,2011-04-05 12:24:00,2011-04-05 12:24:00,United Kingdom
3052,15443,14,5114.2300000000005,2010-03-07 12:10:00,2011-12-08 10:40:00,United Kingdom
3053,15444,2,1411.21,2011-10-30 16:12:00,2011-11-30 17:37:00,United Kingdom
3054,15445,2,284.5,2010-04-28 15:00:00,2011-03-20 15:06:00,United Kingdom
3055,15446,3,396.75,2009-12-13 13:53:00,2010-11-28 11:59:00,United Kingdom
3056,15447,5,492.88,2010-03-24 14:40:00,2011-01-13 11:26:00,United Kingdom
3057,15448,2,788.81,2010-02-03 13:29:00,2011-01-31 10:42:00,United Kingdom
3058,15449,3,974.52,2011-03-23 10:43:00,2011-11-13 15:02:00,United Kingdom
3059,15450,1,429.84,2011-11-09 17:11:00,2011-11-09 17:11:00,United Kingdom
3060,15451,2,226.86,2010-04-19 14:08:00,2010-10-01 13:40:00,United Kingdom
3061,15452,6,1785.1100000000001,2010-07-16 14:23:00,2011-11-10 12:13:00,United Kingdom
3062,15453,7,1371.77,2011-06-05 12:37:00,2011-12-08 10:59:00,United Kingdom
3063,15454,2,303.89,2010-03-31 13:15:00,2010-12-12 14:21:00,United Kingdom
3064,15455,1,38.25,2010-04-21 12:43:00,2010-04-21 12:43:00,United Kingdom
3065,15456,10,2091.52,2009-12-08 12:54:00,2011-03-01 13:51:00,United Kingdom
3066,15457,1,237.07,2011-03-22 15:31:00,2011-03-22 15:31:00,United Kingdom
3067,15458,2,370.44,2010-11-02 19:50:00,2011-11-14 13:08:00,United Kingdom
3068,15459,2,202.82999999999998,2010-07-30 14:31:00,2010-10-18 15:25:00,United Kingdom
3069,15460,1,214.26,2010-12-20 16:08:00,2010-12-20 16:08:00,United Kingdom
3070,15461,2,429.7,2010-03-18 12:40:00,2010-09-05 12:31:00,United Kingdom
3071,15462,4,737.05,2010-09-20 10:23:00,2011-09-06 13:11:00,United Kingdom
3072,15463,1,126.14,2011-11-10 12:57:00,2011-11-10 12:57:00,United Kingdom
3073,15464,1,1044.65,2011-01-05 15:56:00,2011-01-05 15:56:00,United Kingdom
3074,15465,32,12100.4,2009-12-10 09:42:00,2011-11-20 10:11:00,United Kingdom
3075,15466,4,1560.46,2009-12-03 12:28:00,2011-09-15 14:08:00,United Kingdom
3076,15467,3,524.88,2011-07-10 14:42:00,2011-11-30 14:17:00,United Kingdom
3077,15468,3,1430.48,2010-11-12 09:39:00,2011-10-19 13:49:00,United Kingdom
3078,15469,3,874.25,2010-09-27 10:09:00,2011-10-20 16:21:00,United Kingdom
3079,15470,1,63.419999999999995,2010-05-13 09:35:00,2010-05-13 09:35:00,United Kingdom
3080,15471,3,1292.01,2010-06-07 12:17:00,2011-12-07 14:12:00,United Kingdom
3081,15472,1,371.56,2011-08-18 15:17:00,2011-08-18 15:17:00,United Kingdom
3082,15473,8,2046.0,2010-09-21 09:14:00,2011-11-25 15:15:00,United Kingdom
3083,15474,1,150.35,2010-04-23 11:14:00,2010-04-23 11:14:00,United Kingdom
3084,15475,1,454.11,2011-09-23 15:20:00,2011-09-23 15:20:00,United Kingdom
3085,15476,4,2209.9799999999996,2010-09-23 14:00:00,2010-11-24 15:17:00,United Kingdom
3086,15477,1,368.4,2010-02-28 10:37:00,2010-02-28 10:37:00,United Kingdom
3087,15478,3,1940.98,2010-05-13 18:49:00,2011-10-30 14:19:00,United Kingdom
3088,15479,1,147.4,2009-12-06 15:08:00,2009-12-06 15:08:00,United Kingdom
3089,15480,3,3592.25,2010-02-01 14:52:00,2011-08-15 14:32:00,Malta
3090,15481,1,1993.34,2010-11-03 14:52:00,2010-11-03 14:52:00,Norway
3091,15482,18,14377.359999999999,2009-12-02 16:59:00,2011-11-24 10:46:00,United Kingdom
3092,15483,10,810.68,2010-01-24 15:42:00,2011-07-01 13:07:00,United Kingdom
3093,15484,6,4652.1,2009-12-05 15:18:00,2011-12-08 15:03:00,United Kingdom
3094,15485,7,4810.92,2009-12-01 17:31:00,2011-11-09 14:31:00,United Kingdom
3095,15486,1,102.0,2010-06-30 13:15:00,2010-06-30 13:15:00,United Kingdom
3096,15487,1,231.32,2010-01-29 12:07:00,2010-01-29 12:07:00,United Kingdom
3097,15488,5,431.92,2010-05-05 13:03:00,2011-09-08 10:11:00,United Kingdom
3098,15489,8,2419.61,2010-01-15 16:58:00,2011-11-17 08:53:00,United Kingdom
3099,15490,1,210.85,2010-10-05 13:11:00,2010-10-05 13:11:00,United Kingdom
3100,15491,6,3100.09,2011-04-18 10:04:00,2011-09-05 15:56:00,United Kingdom
3101,15492,2,659.46,2011-09-26 14:02:00,2011-11-11 14:53:00,United Kingdom
3102,15493,9,4113.1900000000005,2010-02-23 11:14:00,2011-11-07 12:04:00,United Kingdom
3103,15494,5,3702.6,2009-12-10 20:16:00,2011-11-18 14:51:00,United Kingdom
3104,15495,1,246.5,2010-11-25 13:46:00,2010-11-25 13:46:00,United Kingdom
3105,15496,1,146.14,2010-03-18 13:16:00,2010-03-18 13:16:00,United Kingdom
3106,15497,9,8657.39,2009-12-18 15:08:00,2011-11-22 11:51:00,United Kingdom
3107,15498,44,24972.86,2009-12-16 17:27:00,2011-12-07 12:48:00,United Kingdom
3108,15499,1,158.65,2009-12-16 12:17:00,2009-12-16 12:17:00,United Kingdom
3109,15500,4,1131.56,2011-09-19 13:47:00,2011-12-01 13:47:00,United Kingdom
3110,15501,2,399.95,2010-10-20 12:47:00,2010-10-31 11:15:00,United Kingdom
3111,15502,12,9542.92,2010-06-03 11:12:00,2011-11-24 12:48:00,United Kingdom
3112,15503,2,257.3,2009-12-13 11:34:00,2010-12-12 10:57:00,United Kingdom
3113,15504,4,391.45,2010-02-12 12:34:00,2011-09-19 13:45:00,United Kingdom
3114,15505,5,3610.96,2011-07-07 13:33:00,2011-10-18 07:56:00,United Kingdom
3115,15506,6,2030.33,2010-08-19 12:38:00,2011-11-17 12:11:00,United Kingdom
3116,15507,1,475.86,2011-06-21 11:19:00,2011-06-21 11:19:00,United Kingdom
3117,15508,6,1000.27,2011-04-18 15:31:00,2011-06-03 15:43:00,United Kingdom
3118,15509,1,152.41,2010-11-24 14:48:00,2010-11-24 14:48:00,United Kingdom
3119,15510,1,250.0,2011-01-13 12:10:00,2011-01-13 12:10:00,United Kingdom
3120,15511,5,900.53,2011-09-15 15:05:00,2011-11-28 09:43:00,United Kingdom
3121,15512,4,331.58,2010-02-01 13:23:00,2011-07-07 10:20:00,United Kingdom
3122,15513,35,26437.05,2010-01-13 14:59:00,2011-11-06 14:36:00,United Kingdom
3123,15514,18,6388.28,2009-12-04 16:37:00,2011-11-27 14:40:00,United Kingdom
3124,15515,1,171.81,2010-11-17 13:39:00,2010-11-17 13:39:00,United Kingdom
3125,15516,3,62.43,2011-10-24 11:33:00,2011-10-26 10:51:00,United Kingdom
3126,15517,1,267.03,2011-04-20 14:02:00,2011-04-20 14:02:00,United Kingdom
3127,15518,15,4189.99,2009-12-20 12:21:00,2011-10-06 13:05:00,United Kingdom
3128,15519,2,344.61,2010-09-19 13:57:00,2010-11-21 14:35:00,United Kingdom
3129,15520,1,343.5,2011-12-08 10:58:00,2011-12-08 10:58:00,United Kingdom
3130,15521,16,7087.639999999999,2010-01-05 10:19:00,2011-10-30 13:42:00,United Kingdom
3131,15522,2,397.99,2011-09-13 12:26:00,2011-11-07 11:26:00,United Kingdom
3132,15523,16,17259.19,2009-12-02 15:16:00,2011-09-16 16:29:00,United Kingdom
3133,15524,2,591.4,2010-04-12 09:19:00,2011-11-15 12:09:00,United Kingdom
3134,15525,4,887.72,2010-11-22 12:10:00,2011-12-07 14:43:00,United Kingdom
3135,15526,2,148.44,2011-11-06 15:01:00,2011-11-06 15:04:00,United Kingdom
3136,15527,23,5554.04,2009-12-15 17:31:00,2011-11-21 12:17:00,United Kingdom
3137,15528,1,229.33,2011-03-30 16:14:00,2011-03-30 16:14:00,United Kingdom
3138,15529,12,4781.11,2010-11-10 14:26:00,2011-11-17 11:29:00,United Kingdom
3139,15530,5,1808.68,2010-07-15 11:10:00,2011-11-18 12:25:00,United Kingdom
3140,15531,2,1972.3899999999999,2011-11-09 17:47:00,2011-12-01 18:43:00,United Kingdom
3141,15532,10,3717.2000000000003,2010-06-08 14:52:00,2011-11-14 14:51:00,United Kingdom
3142,15533,3,807.5699999999999,2011-09-11 15:41:00,2011-11-20 15:35:00,United Kingdom
3143,15534,1,162.25,2009-12-14 12:48:00,2009-12-14 12:48:00,United Kingdom
3144,15535,6,1044.37,2010-09-16 20:04:00,2011-06-19 16:02:00,United Kingdom
3145,15536,1,259.09,2010-10-26 16:31:00,2010-10-26 16:31:00,United Kingdom
3146,15537,1,110.92,2011-06-29 13:10:00,2011-06-29 13:10:00,United Kingdom
3147,15538,6,3358.4,2010-02-14 12:38:00,2010-06-20 10:49:00,United Kingdom
3148,15539,1,538.46,2011-12-02 13:36:00,2011-12-02 13:36:00,United Kingdom
3149,15540,2,460.68,2010-11-29 11:10:00,2011-11-28 13:51:00,United Kingdom
3150,15541,1,85.13,2011-08-17 14:58:00,2011-08-17 14:58:00,United Kingdom
3151,15542,3,855.71,2009-12-02 11:53:00,2010-07-15 13:32:00,United Kingdom
3152,15543,2,242.26,2010-09-06 11:28:00,2011-02-24 15:26:00,United Kingdom
3153,15544,20,7807.89,2010-01-28 14:39:00,2011-11-30 16:43:00,United Kingdom
3154,15545,2,288.97,2010-12-03 17:28:00,2011-10-16 13:24:00,United Kingdom
3155,15546,2,1079.1000000000001,2010-04-12 11:45:00,2010-04-12 11:51:00,United Kingdom
3156,15547,26,10002.65,2009-12-06 13:40:00,2011-12-02 12:52:00,United Kingdom
3157,15548,1,158.09,2010-04-23 12:20:00,2010-04-23 12:20:00,United Kingdom
3158,15549,8,2330.41,2010-01-11 13:16:00,2011-09-23 16:22:00,United Kingdom
3159,15550,12,2211.05,2009-12-03 15:15:00,2011-12-05 15:38:00,United Kingdom
3160,15551,7,1679.81,2010-06-07 15:05:00,2011-11-03 12:37:00,United Kingdom
3161,15552,2,252.52,2010-03-26 16:17:00,2011-05-06 14:47:00,United Kingdom
3162,15553,1,428.93,2011-10-10 14:02:00,2011-10-10 14:02:00,United Kingdom
3163,15554,1,217.2,2011-03-07 09:00:00,2011-03-07 09:00:00,United Kingdom
3164,15555,36,11233.78,2009-12-06 11:58:00,2011-11-27 16:19:00,United Kingdom
3165,15556,1,279.77,2011-11-15 16:08:00,2011-11-15 16:08:00,United Kingdom
3166,15557,1,468.90999999999997,2011-11-11 12:46:00,2011-11-11 12:46:00,United Kingdom
3167,15558,1,202.67999999999998,2010-03-10 15:25:00,2010-03-10 15:25:00,United Kingdom
3168,15559,1,1109.4,2010-05-20 14:06:00,2010-05-20 14:06:00,United Kingdom
3169,15560,2,153.51999999999998,2010-11-07 10:14:00,2010-11-07 10:15:00,United Kingdom
3170,15561,8,1934.3899999999999,2010-02-14 12:22:00,2011-11-28 11:07:00,United Kingdom
3171,15562,3,671.4300000000001,2009-12-13 15:17:00,2010-12-23 09:55:00,United Kingdom
3172,15563,6,2820.46,2010-01-28 11:36:00,2011-11-17 12:59:00,United Kingdom
3173,15564,2,70.74000000000001,2010-02-01 15:58:00,2010-09-02 15:52:00,United Kingdom
3174,15565,2,173.16,2011-09-30 10:44:00,2011-10-20 14:33:00,United Kingdom
3175,15566,2,227.87,2009-12-15 14:53:00,2010-11-12 12:11:00,United Kingdom
3176,15567,1,186.01,2011-11-21 10:48:00,2011-11-21 10:48:00,United Kingdom
3177,15568,3,758.29,2011-09-27 14:37:00,2011-12-07 11:27:00,United Kingdom
3178,15569,10,3583.45,2010-02-28 10:55:00,2011-08-28 10:15:00,United Kingdom
3179,15570,25,8736.49,2010-03-28 14:04:00,2011-12-02 14:47:00,United Kingdom
3180,15571,14,3892.35,2009-12-06 12:10:00,2011-11-28 10:02:00,United Kingdom
3181,15572,10,3965.2,2010-04-14 14:38:00,2011-12-05 10:09:00,United Kingdom
3182,15573,5,1180.47,2009-12-10 14:19:00,2011-11-08 11:38:00,United Kingdom
3183,15574,6,1101.44,2010-09-01 14:37:00,2011-06-15 12:01:00,United Kingdom
3184,15575,1,30.1,2010-03-30 12:50:00,2010-03-30 12:50:00,United Kingdom
3185,15576,1,921.37,2011-11-02 12:03:00,2011-11-02 12:03:00,United Kingdom
3186,15577,5,396.03,2009-12-13 16:17:00,2011-07-11 17:03:00,United Kingdom
3187,15578,1,127.1,2011-06-30 13:03:00,2011-06-30 13:03:00,United Kingdom
3188,15579,5,1250.63,2010-10-03 14:37:00,2011-10-02 12:45:00,United Kingdom
3189,15580,8,1375.39,2010-02-07 11:21:00,2010-11-28 11:00:00,United Kingdom
3190,15581,34,4505.16,2009-12-02 12:19:00,2011-07-06 14:04:00,United Kingdom
3191,15582,3,682.91,2011-05-03 13:36:00,2011-11-15 09:55:00,United Kingdom
3192,15583,1,95.96000000000001,2010-11-28 15:04:00,2010-11-28 15:04:00,United Kingdom
3193,15584,6,1268.2,2010-02-07 12:16:00,2011-11-16 10:55:00,United Kingdom
3194,15585,1,455.3,2011-06-16 08:38:00,2011-06-16 08:38:00,United Kingdom
3195,15586,3,1139.1,2010-01-08 10:02:00,2010-04-26 11:00:00,United Kingdom
3196,15587,7,1522.08,2010-08-05 08:44:00,2011-10-20 13:37:00,United Kingdom
3197,15588,1,579.6,2010-01-31 12:19:00,2010-01-31 12:19:00,United Kingdom
3198,15589,3,478.53,2011-02-02 10:46:00,2011-03-29 09:54:00,United Kingdom
3199,15590,5,1496.6,2010-04-12 10:09:00,2010-11-22 14:49:00,United Kingdom
3200,15591,3,217.9,2010-02-04 09:20:00,2010-05-06 09:23:00,United Kingdom
3201,15592,1,388.58,2011-10-24 08:59:00,2011-10-24 08:59:00,United Kingdom
3202,15593,1,199.8,2011-09-30 11:46:00,2011-09-30 11:46:00,United Kingdom
3203,15594,5,1771.7800000000002,2011-04-19 10:08:00,2011-11-24 08:53:00,United Kingdom
3204,15595,1,357.59999999999997,2010-08-09 12:27:00,2010-08-09 12:27:00,United Kingdom
3205,15596,9,2727.72,2010-07-28 11:46:00,2011-08-31 10:55:00,United Kingdom
3206,15597,2,563.37,2010-05-13 13:10:00,2011-11-04 13:26:00,United Kingdom
3207,15598,2,548.02,2010-10-08 09:20:00,2011-10-17 16:04:00,United Kingdom
3208,15599,3,1250.06,2010-09-20 10:15:00,2011-11-13 11:44:00,United Kingdom
3209,15600,4,1199.31,2010-04-25 11:50:00,2010-10-07 14:30:00,United Kingdom
3210,15601,30,14191.74,2009-12-01 14:53:00,2011-11-28 15:15:00,United Kingdom
3211,15602,16,3137.96,2009-12-02 09:35:00,2011-12-01 14:14:00,United Kingdom
3212,15603,2,88.48,2010-03-01 16:02:00,2011-09-22 10:04:00,United Kingdom
3213,15604,1,216.39,2011-10-18 14:47:00,2011-10-18 14:47:00,United Kingdom
3214,15605,9,1741.9499999999998,2010-01-14 14:03:00,2011-11-03 14:17:00,United Kingdom
3215,15606,17,5230.99,2010-03-02 14:48:00,2011-10-09 15:47:00,United Kingdom
3216,15607,9,1708.97,2010-01-08 12:16:00,2011-01-07 12:44:00,United Kingdom
3217,15608,5,1785.98,2010-10-20 10:10:00,2011-11-11 13:20:00,United Kingdom
3218,15609,1,298.48,2011-06-08 13:00:00,2011-06-08 13:00:00,United Kingdom
3219,15610,1,112.46000000000001,2011-10-19 10:36:00,2011-10-19 10:36:00,United Kingdom
3220,15611,24,2976.2799999999997,2010-01-25 14:50:00,2011-11-30 12:36:00,United Kingdom
3221,15612,2,195.15,2011-10-09 12:49:00,2011-11-03 14:52:00,United Kingdom
3222,15613,1,433.71999999999997,2010-04-08 12:51:00,2010-04-08 12:51:00,United Kingdom
3223,15614,4,3147.36,2010-03-23 11:13:00,2010-09-28 10:46:00,United Kingdom
3224,15615,47,21373.97,2009-12-02 15:28:00,2011-11-29 14:42:00,United Kingdom
3225,15616,1,317.11,2010-09-27 13:10:00,2010-09-27 13:10:00,United Kingdom
3226,15617,3,828.55,2010-07-20 13:16:00,2010-11-08 16:07:00,United Kingdom
3227,15618,4,776.85,2011-07-26 10:13:00,2011-11-07 08:34:00,United Kingdom
3228,15619,1,336.4,2011-11-29 08:14:00,2011-11-29 08:14:00,United Kingdom
3229,15620,4,1942.36,2010-10-26 11:32:00,2011-10-14 12:41:00,United Kingdom
3230,15621,4,1293.03,2011-11-18 11:49:00,2011-12-05 14:01:00,United Kingdom
3231,15622,17,7852.61,2010-03-04 10:29:00,2011-10-27 16:44:00,United Kingdom
3232,15623,8,2437.05,2009-12-10 14:46:00,2011-07-21 17:26:00,United Kingdom
3233,15624,4,588.13,2011-03-28 13:32:00,2011-08-15 11:38:00,United Kingdom
3234,15625,9,3236.4,2010-06-15 15:23:00,2011-08-28 10:21:00,United Kingdom
3235,15626,3,1067.52,2010-10-14 17:16:00,2011-09-26 10:03:00,United Kingdom
3236,15627,2,566.9,2010-07-05 11:56:00,2010-09-08 14:14:00,United Kingdom
3237,15628,17,5333.08,2009-12-13 13:39:00,2011-12-05 10:24:00,United Kingdom
3238,15629,4,2240.9,2010-06-25 11:39:00,2010-09-15 13:46:00,United Kingdom
3239,15630,3,1481.4,2010-03-05 14:30:00,2011-10-25 15:36:00,United Kingdom
3240,15631,1,596.67,2010-03-07 14:52:00,2010-03-07 14:52:00,United Kingdom
3241,15632,8,3285.31,2011-03-10 08:29:00,2011-11-24 09:51:00,United Kingdom
3242,15633,13,4335.96,2009-12-08 17:51:00,2010-07-18 13:54:00,United Kingdom
3243,15634,2,554.6500000000001,2010-11-21 15:30:00,2011-11-22 16:28:00,United Kingdom
3244,15635,1,100.35,2010-11-09 08:58:00,2010-11-09 08:58:00,United Kingdom
3245,15636,4,1444.58,2010-05-19 11:37:00,2011-09-11 11:17:00,United Kingdom
3246,15637,5,797.5899999999999,2009-12-15 17:54:00,2011-10-18 08:28:00,United Kingdom
3247,15638,6,2265.2,2010-04-08 14:37:00,2010-11-26 11:52:00,United Kingdom
3248,15639,3,1065.08,2010-04-13 13:11:00,2011-07-28 14:30:00,United Kingdom
3249,15640,29,23459.510000000002,2009-12-14 16:36:00,2011-12-05 14:35:00,United Kingdom
3250,15641,12,5345.55,2009-12-06 15:31:00,2011-08-26 14:04:00,United Kingdom
3251,15642,1,105.77999999999999,2009-12-10 11:51:00,2009-12-10 11:51:00,United Kingdom
3252,15643,3,664.0,2011-03-02 14:34:00,2011-06-01 07:38:00,United Kingdom
3253,15644,4,803.54,2011-03-23 15:37:00,2011-06-26 14:54:00,United Kingdom
3254,15645,3,1054.75,2010-10-10 12:51:00,2011-11-21 11:55:00,United Kingdom
3255,15646,5,784.81,2010-10-25 13:06:00,2011-07-05 09:53:00,United Kingdom
3256,15647,1,169.0,2010-10-20 15:09:00,2010-10-20 15:09:00,United Kingdom
3257,15648,2,639.5,2011-03-17 18:59:00,2011-05-19 15:53:00,United Kingdom
3258,15649,4,1660.35,2010-11-17 16:22:00,2011-01-07 13:34:00,United Kingdom
3259,15650,2,553.88,2010-03-21 11:46:00,2010-07-06 10:41:00,United Kingdom
3260,15651,5,1259.06,2010-04-22 13:26:00,2011-11-03 08:41:00,United Kingdom
3261,15652,5,1405.94,2010-08-11 16:58:00,2011-09-09 14:22:00,United Kingdom
3262,15653,2,877.44,2011-08-16 09:50:00,2011-09-08 10:49:00,United Kingdom
3263,15654,2,922.53,2011-11-13 15:15:00,2011-11-30 13:08:00,United Kingdom
3264,15655,1,560.67,2011-04-10 15:25:00,2011-04-10 15:25:00,United Kingdom
3265,15656,4,748.5,2011-02-28 15:32:00,2011-10-25 14:56:00,United Kingdom
3266,15657,1,30.0,2011-11-17 12:19:00,2011-11-17 12:19:00,United Kingdom
3267,15658,8,2117.27,2009-12-03 11:19:00,2011-06-02 15:22:00,United Kingdom
3268,15659,3,532.49,2010-02-24 13:32:00,2011-10-27 09:23:00,United Kingdom
3269,15660,15,2603.69,2010-02-05 16:01:00,2011-11-14 16:58:00,United Kingdom
3270,15661,8,1215.95,2010-05-10 07:59:00,2011-01-26 13:56:00,United Kingdom
3271,15662,2,283.73,2009-12-01 13:49:00,2010-02-16 16:47:00,United Kingdom
3272,15663,1,138.14,2011-08-25 15:50:00,2011-08-25 15:50:00,United Kingdom
3273,15664,4,1231.53,2010-02-28 12:50:00,2011-10-20 10:57:00,United Kingdom
3274,15665,5,3987.0699999999997,2010-03-14 15:07:00,2011-06-24 14:57:00,United Kingdom
3275,15666,2,632.94,2010-08-01 15:41:00,2010-08-24 16:14:00,United Kingdom
3276,15667,1,301.32,2011-10-31 10:56:00,2011-10-31 10:56:00,United Kingdom
3277,15668,1,76.32,2011-05-06 10:39:00,2011-05-06 10:39:00,United Kingdom
3278,15669,4,684.34,2011-03-21 09:13:00,2011-10-30 16:03:00,United Kingdom
