,Invoice,OrderValue,OrderQuantity,UniqueProducts,Customer ID,Country,OrderDate
19674,540146,261.5,138,24,15002,United Kingdom,2011-01-05 10:51:00
19675,540148,364.8,510,22,14189,United Kingdom,2011-01-05 10:58:00
19676,540149,481.7,344,24,12921,United Kingdom,2011-01-05 11:00:00
19677,540153,331.6,132,7,15841,United Kingdom,2011-01-05 11:25:00
19678,540157,1145.33,591,51,15311,United Kingdom,2011-01-05 11:41:00
19679,540159,72.0,192,2,16112,United Kingdom,2011-01-05 11:47:00
19680,540160,2574.48,1032,3,15769,United Kingdom,2011-01-05 11:50:00
19681,540161,152.45,148,16,16719,United Kingdom,2011-01-05 11:52:00
19682,540162,95.65,33,6,13089,United Kingdom,2011-01-05 11:52:00
19683,540163,958.93,1068,54,13089,United Kingdom,2011-01-05 11:52:00
19684,540166,660.0,400,3,13629,United Kingdom,2011-01-05 12:09:00
19685,540167,125.86,182,9,16600,United Kingdom,2011-01-05 12:13:00
19686,540168,445.22,239,51,13715,United Kingdom,2011-01-05 12:15:00
19687,540169,229.75,33,24,14527,United Kingdom,2011-01-05 12:20:00
19688,540170,170.4,56,5,13767,United Kingdom,2011-01-05 12:21:00
19689,540172,138.98,54,17,18109,United Kingdom,2011-01-05 12:29:00
19690,540173,116.0,80,1,15661,United Kingdom,2011-01-05 12:32:00
19691,540174,102.0,24,1,16353,United Kingdom,2011-01-05 12:35:00
19692,540175,1910.4,480,1,16532,United Kingdom,2011-01-05 12:37:00
19693,540176,3862.14,1914,34,17511,United Kingdom,2011-01-05 12:40:00
19694,540178,502.07,359,33,12681,France,2011-01-05 12:42:00
19695,540179,481.14,137,54,16033,United Kingdom,2011-01-05 12:54:00
19696,540180,107.89,56,11,15984,United Kingdom,2011-01-05 13:05:00
19697,540181,199.44,216,2,13199,United Kingdom,2011-01-05 13:09:00
19698,540182,229.56,224,6,14739,United Kingdom,2011-01-05 13:29:00
19699,540183,1220.4,628,21,15093,United Kingdom,2011-01-05 13:37:00
19700,540184,119.3,18,6,15266,United Kingdom,2011-01-05 13:40:00
19701,540185,344.81,305,29,14653,United Kingdom,2011-01-05 13:40:00
19702,540187,653.86,717,41,15358,United Kingdom,2011-01-05 13:53:00
19703,540188,296.66,303,34,16771,United Kingdom,2011-01-05 13:57:00
19704,540239,763.11,369,39,12682,France,2011-01-05 14:48:00
19705,540240,417.81,571,28,17585,United Kingdom,2011-01-05 15:09:00
19706,540242,493.0,274,28,15046,United Kingdom,2011-01-05 15:30:00
19707,540245,379.44,1032,7,13082,United Kingdom,2011-01-05 15:42:00
19708,540247,1044.65,348,155,15464,United Kingdom,2011-01-05 15:56:00
19709,540248,583.45,184,43,15034,United Kingdom,2011-01-05 15:57:00
19710,540249,305.74,400,15,15298,United Kingdom,2011-01-05 16:00:00
19711,540251,12.75,1,1,12748,United Kingdom,2011-01-05 16:06:00
19712,540253,1263.72,444,8,13225,United Kingdom,2011-01-05 16:28:00
19713,540257,238.54999999999998,75,13,12748,United Kingdom,2011-01-05 17:33:00
19714,540258,682.8,212,3,14045,United Kingdom,2011-01-06 08:52:00
19715,540259,417.3,366,21,18226,United Kingdom,2011-01-06 09:00:00
19716,540260,771.29,344,41,13097,United Kingdom,2011-01-06 09:40:00
19717,540261,730.88,536,13,13089,United Kingdom,2011-01-06 09:57:00
19718,540262,242.55,147,1,14045,United Kingdom,2011-01-06 10:01:00
19719,540263,169.79999999999998,184,5,18062,United Kingdom,2011-01-06 10:03:00
19720,540264,432.0,600,1,17949,United Kingdom,2011-01-06 10:20:00
19721,540265,253.1,86,16,15271,United Kingdom,2011-01-06 10:46:00
19722,540267,7011.38,4662,46,12415,Australia,2011-01-06 11:12:00
19723,540268,1489.18,944,53,13458,United Kingdom,2011-01-06 11:25:00
19724,540269,186.0,40,8,14135,United Kingdom,2011-01-06 11:39:00
19725,540273,563.15,711,17,17368,United Kingdom,2011-01-06 11:57:00
19726,540274,211.8,92,5,14618,United Kingdom,2011-01-06 11:59:00
19727,540275,1520.1100000000001,669,21,13680,United Kingdom,2011-01-06 12:11:00
19728,540276,1520.11,669,21,14680,United Kingdom,2011-01-06 12:16:00
19729,540277,3120.22,1798,31,14258,United Kingdom,2011-01-06 12:18:00
19730,540278,431.39,223,103,15719,United Kingdom,2011-01-06 12:31:00
19731,540279,35.4,12,1,13368,United Kingdom,2011-01-06 12:32:00
19732,540280,143.0,140,2,12386,Australia,2011-01-06 12:37:00
19733,540288,785.65,165,74,17634,United Kingdom,2011-01-06 12:45:00
19734,540316,464.82,204,29,16676,United Kingdom,2011-01-06 13:00:00
19735,540345,621.9,130,9,14299,United Kingdom,2011-01-06 13:19:00
19736,540348,224.11,93,28,12841,United Kingdom,2011-01-06 13:56:00
19737,540349,660.15,569,42,15379,United Kingdom,2011-01-06 14:07:00
19738,540350,108.45,61,57,18283,United Kingdom,2011-01-06 14:14:00
19739,540351,283.77,261,21,12735,France,2011-01-06 14:26:00
19740,540353,499.89,282,69,13764,United Kingdom,2011-01-06 14:53:00
19741,540354,623.68,288,16,13576,United Kingdom,2011-01-06 14:58:00
19742,540357,1374.46,1171,42,13093,United Kingdom,2011-01-06 15:14:00
19743,540358,369.14,262,9,13599,United Kingdom,2011-01-06 15:25:00
19744,540359,377.7,366,25,18041,United Kingdom,2011-01-06 15:29:00
19745,540361,304.2,274,6,13408,United Kingdom,2011-01-06 15:41:00
19746,540362,162.7,113,31,13656,United Kingdom,2011-01-06 15:42:00
19747,540363,185.1,618,3,12971,United Kingdom,2011-01-06 15:54:00
19748,540364,317.06,95,45,14505,United Kingdom,2011-01-06 16:03:00
19749,540365,425.25,177,23,12413,France,2011-01-06 16:12:00
19750,540370,76.32,72,1,13094,United Kingdom,2011-01-06 16:25:00
19751,540371,309.55,71,15,14312,United Kingdom,2011-01-06 16:35:00
19752,540372,3527.64,2602,169,13081,United Kingdom,2011-01-06 16:41:00
19753,540373,290.95,105,32,13280,United Kingdom,2011-01-06 17:10:00
19754,540374,303.36,208,13,15845,United Kingdom,2011-01-06 17:19:00
19755,540383,406.77,203,6,16422,United Kingdom,2011-01-06 17:47:00
19756,540387,175.15,149,13,16306,United Kingdom,2011-01-06 17:58:00
19757,540395,237.65,55,20,14702,United Kingdom,2011-01-06 18:24:00
19758,540396,969.24,404,10,14031,United Kingdom,2011-01-06 18:33:00
19759,540397,236.02,95,37,13187,United Kingdom,2011-01-06 18:57:00
19760,540399,9.3,2,1,14047,United Kingdom,2011-01-07 09:23:00
19761,540401,797.6,112,2,16013,United Kingdom,2011-01-07 09:31:00
19762,540402,557.56,476,26,16567,United Kingdom,2011-01-07 09:31:00
19763,540404,301.66,235,16,12947,United Kingdom,2011-01-07 09:40:00
19764,540405,582.0,968,5,14828,United Kingdom,2011-01-07 09:50:00
19765,540406,495.0,300,3,13798,United Kingdom,2011-01-07 09:53:00
19766,540407,427.46999999999997,329,11,16839,United Kingdom,2011-01-07 09:55:00
19767,540408,637.5,250,1,16013,United Kingdom,2011-01-07 09:55:00
19768,540409,504.25,190,17,16019,United Kingdom,2011-01-07 10:00:00
19769,540410,333.40000000000003,92,12,12530,Germany,2011-01-07 10:04:00
19770,540411,311.07,281,11,16551,United Kingdom,2011-01-07 10:24:00
19771,540412,303.0,88,18,13842,United Kingdom,2011-01-07 10:27:00
19772,540413,331.55,208,20,15194,United Kingdom,2011-01-07 10:29:00
19773,540414,549.09,410,23,12481,Germany,2011-01-07 10:32:00
19774,540415,523.05,365,47,16889,United Kingdom,2011-01-07 10:47:00
19775,540416,149.41,79,8,16473,United Kingdom,2011-01-07 10:55:00
19776,540420,207.25,251,6,12829,United Kingdom,2011-01-07 11:13:00
19777,540452,325.44,96,1,13750,United Kingdom,2011-01-07 11:49:00
19778,540453,302.45,341,23,13426,United Kingdom,2011-01-07 11:54:00
19779,540454,368.52,168,8,16191,United Kingdom,2011-01-07 11:57:00
19780,540455,676.16,488,21,12583,France,2011-01-07 12:07:00
19781,540456,188.0,80,11,13534,United Kingdom,2011-01-07 12:14:00
19782,540457,102.5,22,4,14217,United Kingdom,2011-01-07 12:26:00
19783,540458,2025.3899999999999,1775,148,12501,Germany,2011-01-07 12:28:00
19784,540459,479.1,186,10,16191,United Kingdom,2011-01-07 12:35:00
19785,540460,104.75999999999999,202,13,15607,United Kingdom,2011-01-07 12:44:00
19786,540461,122.1,102,8,15139,United Kingdom,2011-01-07 12:44:00
19787,540462,434.95,195,16,16779,United Kingdom,2011-01-07 12:45:00
19788,540463,298.93,103,14,12489,France,2011-01-07 13:13:00
19789,540464,1429.9,1070,52,14298,United Kingdom,2011-01-07 13:17:00
19790,540465,83.7,78,3,17707,United Kingdom,2011-01-07 13:30:00
19791,540466,306.0,72,1,15649,United Kingdom,2011-01-07 13:34:00
19792,540467,300.54,222,19,18198,United Kingdom,2011-01-07 13:39:00
19793,540469,1026.67,626,97,12484,Spain,2011-01-07 14:04:00
19794,540471,688.45,367,39,15601,United Kingdom,2011-01-07 14:21:00
19795,540472,335.8,223,18,18179,United Kingdom,2011-01-07 14:22:00
19796,540473,716.11,571,130,17284,United Kingdom,2011-01-07 14:31:00
19797,540475,141.48000000000002,70,9,15311,United Kingdom,2011-01-07 14:43:00
19798,540477,304.24,404,17,13233,United Kingdom,2011-01-07 14:49:00
19799,540478,2970.0,1800,8,15769,United Kingdom,2011-01-07 14:53:00
19800,540479,135.9,90,10,14889,United Kingdom,2011-01-07 15:19:00
19801,540480,744.25,363,41,12480,Germany,2011-01-07 15:27:00
19802,540481,165.88,94,8,16955,United Kingdom,2011-01-07 15:42:00
19803,540482,285.28,147,34,14672,United Kingdom,2011-01-07 15:48:00
19804,540489,559.85,199,39,13593,United Kingdom,2011-01-07 16:32:00
19805,540493,300.74,118,15,14867,United Kingdom,2011-01-07 16:34:00
19806,540496,328.54,187,20,15485,United Kingdom,2011-01-07 17:18:00
19807,540498,268.8,68,10,17243,United Kingdom,2011-01-09 10:06:00
19808,540499,348.2,88,22,16923,United Kingdom,2011-01-09 10:21:00
19809,540500,390.29999999999995,72,5,15465,United Kingdom,2011-01-09 10:26:00
19810,540501,753.26,942,37,13162,United Kingdom,2011-01-09 10:43:00
19811,540502,625.04,400,20,13183,United Kingdom,2011-01-09 10:50:00
19812,540504,208.56,67,23,13668,United Kingdom,2011-01-09 11:02:00
19813,540505,313.15,143,16,17095,United Kingdom,2011-01-09 11:05:00
19814,540506,274.35,71,33,17796,United Kingdom,2011-01-09 11:12:00
19815,540507,1933.2,552,6,12939,United Kingdom,2011-01-09 11:20:00
19816,540508,146.55,64,16,14810,United Kingdom,2011-01-09 11:20:00
19817,540509,533.79,402,50,14800,United Kingdom,2011-01-09 11:27:00
19818,540510,104.25,15,3,15611,United Kingdom,2011-01-09 11:32:00
19819,540511,299.89,176,29,14472,United Kingdom,2011-01-09 11:34:00
19820,540512,140.59,81,28,17114,United Kingdom,2011-01-09 11:39:00
19821,540513,422.4,152,9,13758,United Kingdom,2011-01-09 11:41:00
19822,540514,406.27,177,41,15708,United Kingdom,2011-01-09 11:43:00
19823,540515,182.78,72,28,15059,United Kingdom,2011-01-09 11:54:00
19824,540516,265.75,65,28,16326,United Kingdom,2011-01-09 12:01:00
19825,540517,157.09,76,14,17128,United Kingdom,2011-01-09 12:02:00
19826,540518,97.5,58,7,14761,United Kingdom,2011-01-09 12:03:00
19827,540519,357.68,228,16,12793,Portugal,2011-01-09 12:12:00
19828,540520,195.45,156,48,17555,United Kingdom,2011-01-09 12:31:00
19829,540521,114.0,78,9,12651,France,2011-01-09 12:46:00
19830,540522,301.28,258,16,13102,United Kingdom,2011-01-09 12:50:00
19831,540523,340.94,250,34,13069,United Kingdom,2011-01-09 12:51:00
19832,540524,607.21,344,33,16735,United Kingdom,2011-01-09 12:53:00
19833,540525,309.48,160,18,16833,United Kingdom,2011-01-09 13:02:00
19834,540526,229.48,154,38,14606,United Kingdom,2011-01-09 13:41:00
19835,540528,136.05,98,11,17800,United Kingdom,2011-01-09 13:50:00
19836,540529,479.0,260,15,16748,United Kingdom,2011-01-09 13:50:00
19837,540530,488.46,238,27,14755,United Kingdom,2011-01-09 14:02:00
19838,540531,119.49000000000001,56,33,16549,United Kingdom,2011-01-09 14:03:00
19839,540532,221.7,37,20,14702,United Kingdom,2011-01-09 14:11:00
19840,540533,141.05,67,25,15005,United Kingdom,2011-01-09 14:12:00
19841,540534,25.2,24,2,12971,United Kingdom,2011-01-09 14:17:00
19842,540536,145.5,93,25,17757,United Kingdom,2011-01-09 14:21:00
19843,540537,110.18,78,13,13565,United Kingdom,2011-01-09 14:28:00
19844,540538,279.02,99,30,17841,United Kingdom,2011-01-09 14:36:00
19845,540539,557.07,429,26,18260,United Kingdom,2011-01-09 14:42:00
19846,540540,169.35,47,22,17218,United Kingdom,2011-01-09 15:10:00
19847,540541,320.22,181,22,15799,United Kingdom,2011-01-09 15:13:00
19848,540542,78.2,50,5,15107,United Kingdom,2011-01-09 15:18:00
19849,540543,380.68,171,35,14395,United Kingdom,2011-01-09 15:23:00
19850,540544,73.5,42,5,18032,United Kingdom,2011-01-09 15:32:00
19851,540545,359.19,254,43,13451,United Kingdom,2011-01-09 15:35:00
19852,540546,602.48,408,34,12766,Portugal,2011-01-09 15:56:00
19853,540547,208.0,84,12,14911,EIRE,2011-01-09 16:07:00
19854,540548,179.1,34,9,14794,United Kingdom,2011-01-09 16:11:00
19855,540550,1715.85,643,93,12539,Spain,2011-01-10 09:11:00
19856,540552,376.7,196,22,16350,United Kingdom,2011-01-10 09:44:00
19857,540553,326.94,242,4,12500,Germany,2011-01-10 09:48:00
19858,540554,240.45000000000002,81,15,18171,United Kingdom,2011-01-10 09:55:00
19859,540557,81.6,96,1,12415,Australia,2011-01-10 09:58:00
19860,540561,326.78,260,23,13004,United Kingdom,2011-01-10 10:32:00
19861,540562,283.39,389,15,12524,Germany,2011-01-10 10:35:00
19862,540563,175.2,16,1,15100,United Kingdom,2011-01-10 10:35:00
19863,540565,102.0,40,1,16422,United Kingdom,2011-01-10 10:44:00
19864,540566,179.27,82,43,17811,United Kingdom,2011-01-10 10:58:00
19865,540567,332.40999999999997,249,19,16850,United Kingdom,2011-01-10 11:09:00
19866,540568,646.54,246,42,15039,United Kingdom,2011-01-10 11:22:00
19867,540595,326.82,645,29,14321,United Kingdom,2011-01-10 11:35:00
19868,540604,311.71,386,29,15326,United Kingdom,2011-01-10 11:38:00
19869,540630,217.75,19,8,17849,United Kingdom,2011-01-10 11:59:00
19870,540635,456.97,195,20,14229,United Kingdom,2011-01-10 12:03:00
19871,540636,212.0,200,1,17381,United Kingdom,2011-01-10 12:04:00
19872,540639,566.84,468,21,13107,United Kingdom,2011-01-10 12:28:00
19873,540640,167.6,37,21,14527,United Kingdom,2011-01-10 12:36:00
19874,540641,279.3,94,15,16497,United Kingdom,2011-01-10 13:20:00
19875,540642,1112.06,628,49,12681,France,2011-01-10 13:22:00
19876,540644,827.18,418,35,16303,United Kingdom,2011-01-10 14:16:00
19877,540645,402.65999999999997,522,13,14060,United Kingdom,2011-01-10 14:20:00
19878,540647,1232.32,508,86,17406,United Kingdom,2011-01-10 14:57:00
19879,540648,969.87,793,15,15061,United Kingdom,2011-01-10 14:58:00
19880,540649,404.12,317,8,15061,United Kingdom,2011-01-10 14:59:00
19881,540653,250.0,2,1,17406,United Kingdom,2011-01-10 15:07:00
19882,540662,500.48,136,10,13767,United Kingdom,2011-01-10 15:16:00
19883,540664,263.0,87,14,15044,United Kingdom,2011-01-10 15:18:00
19884,540671,322.53,163,7,17739,United Kingdom,2011-01-10 15:35:00
19885,540672,780.42,518,50,15281,United Kingdom,2011-01-10 15:51:00
19886,540680,434.03999999999996,365,33,15311,United Kingdom,2011-01-10 16:24:00
19887,540682,64.14,150,8,16112,United Kingdom,2011-01-10 16:29:00
19888,540687,237.19,177,27,15867,United Kingdom,2011-01-10 17:18:00
19889,540688,144.0,168,3,12736,France,2011-01-11 07:57:00
19890,540689,12797.52,4510,4,17450,United Kingdom,2011-01-11 08:43:00
19891,540690,241.26,198,12,13473,United Kingdom,2011-01-11 08:45:00
19892,540691,1508.66,686,44,17450,United Kingdom,2011-01-11 08:50:00
19893,540692,352.51,235,23,14320,United Kingdom,2011-01-11 09:12:00
19894,540697,369.0,188,21,16670,United Kingdom,2011-01-11 09:20:00
19895,540698,4314.02,858,23,17450,United Kingdom,2011-01-11 09:24:00
19896,540700,462.5,238,19,12393,Australia,2011-01-11 09:47:00
19897,540701,602.44,348,9,15640,United Kingdom,2011-01-11 09:48:00
19898,540702,140.49,81,10,13491,United Kingdom,2011-01-11 09:58:00
19899,540703,511.46,1098,15,14135,United Kingdom,2011-01-11 09:58:00
19900,540704,302.57,71,13,17742,United Kingdom,2011-01-11 10:04:00
19901,540732,144.12,328,9,16122,United Kingdom,2011-01-11 10:19:00
19902,540750,153.9,90,8,16351,United Kingdom,2011-01-11 10:26:00
19903,540753,69.7,12,4,14217,United Kingdom,2011-01-11 10:31:00
19904,540768,670.8,624,10,17428,United Kingdom,2011-01-11 10:38:00
19905,540769,126.25999999999999,86,8,12601,Germany,2011-01-11 10:38:00
19906,540770,145.75,49,7,13468,United Kingdom,2011-01-11 10:40:00
19907,540777,110.95,21,3,13144,United Kingdom,2011-01-11 11:15:00
19908,540779,252.42,144,17,15346,United Kingdom,2011-01-11 11:18:00
19909,540782,184.2,80,8,15370,United Kingdom,2011-01-11 11:32:00
19910,540785,3417.1200000000003,1008,4,12557,Spain,2011-01-11 11:39:00
19911,540789,835.2,576,1,12643,France,2011-01-11 11:48:00
19912,540794,153.6,128,9,16034,United Kingdom,2011-01-11 11:54:00
19913,540795,355.8,92,13,13078,United Kingdom,2011-01-11 12:00:00
19914,540797,8.5,1,1,15107,United Kingdom,2011-01-11 12:05:00
19915,540798,727.36,706,73,17365,United Kingdom,2011-01-11 12:11:00
19916,540799,15.3,6,2,17365,United Kingdom,2011-01-11 12:12:00
19917,540800,302.36,364,6,13798,United Kingdom,2011-01-11 12:20:00
19918,540801,979.18,469,30,12540,Spain,2011-01-11 12:25:00
19919,540802,418.48,208,5,15189,United Kingdom,2011-01-11 12:29:00
19920,540803,421.95,199,53,14669,United Kingdom,2011-01-11 12:30:00
19921,540809,374.75,225,16,18095,United Kingdom,2011-01-11 12:37:00
19922,540813,415.55,288,54,14669,United Kingdom,2011-01-11 12:41:00
19923,540815,15160.9,7044,3,15749,United Kingdom,2011-01-11 12:55:00
19924,540816,353.21,252,42,15518,United Kingdom,2011-01-11 12:55:00
19925,540817,347.95,97,16,14209,United Kingdom,2011-01-11 12:56:00
19926,540818,7837.5,1970,2,15749,United Kingdom,2011-01-11 12:57:00
19927,540819,23.85,3,1,15518,United Kingdom,2011-01-11 13:06:00
19928,540822,24.95,5,2,16042,United Kingdom,2011-01-11 13:25:00
19929,540823,288.5,182,7,15569,United Kingdom,2011-01-11 13:26:00
19930,540824,216.54,120,12,12728,France,2011-01-11 13:31:00
19931,540825,62.13,19,3,13672,United Kingdom,2011-01-11 13:54:00
19932,540826,447.28,362,31,13102,United Kingdom,2011-01-11 14:00:00
19933,540827,344.14,159,29,17569,United Kingdom,2011-01-11 14:15:00
19934,540829,113.64,156,4,13784,United Kingdom,2011-01-11 14:38:00
19935,540834,1578.31,624,36,14733,United Kingdom,2011-01-11 14:50:00
19936,540835,136.9,114,10,12724,France,2011-01-11 15:00:00
19937,540838,425.1,308,27,13862,United Kingdom,2011-01-11 15:13:00
19938,540839,234.23,125,47,16791,United Kingdom,2011-01-11 15:42:00
19939,540840,108.67,45,7,16235,United Kingdom,2011-01-11 15:42:00
19940,540842,60.0,48,1,15602,United Kingdom,2011-01-11 16:16:00
19941,540844,71.5,38,4,12971,United Kingdom,2011-01-11 16:24:00
19942,540849,492.65,197,29,14270,United Kingdom,2011-01-12 09:33:00
19943,540851,102.95,43,7,12523,France,2011-01-12 09:43:00
19944,540855,445.6,194,7,16353,United Kingdom,2011-01-12 10:14:00
19945,540856,812.25,373,39,16655,United Kingdom,2011-01-12 10:16:00
19946,540857,314.0,140,7,16779,United Kingdom,2011-01-12 10:20:00
19947,540858,92.4,44,4,16359,United Kingdom,2011-01-12 10:49:00
19948,540859,438.67,181,52,17965,United Kingdom,2011-01-12 10:58:00
19949,540862,202.35,143,9,15953,United Kingdom,2011-01-12 11:18:00
19950,540866,575.18,555,11,17324,United Kingdom,2011-01-12 11:21:00
19951,540900,214.65,95,10,12712,Germany,2011-01-12 11:46:00
19952,540906,366.12,332,9,16701,United Kingdom,2011-01-12 11:51:00
19953,540907,1358.29,766,71,13488,United Kingdom,2011-01-12 11:52:00
19954,540908,721.9200000000001,64,2,12980,United Kingdom,2011-01-12 11:53:00
19955,540915,311.67,131,16,13267,United Kingdom,2011-01-12 12:00:00
19956,540939,2.46,2,2,15061,United Kingdom,2011-01-12 12:10:00
19957,540940,214.18,33,12,18109,United Kingdom,2011-01-12 12:12:00
19958,540943,220.32999999999998,107,34,17841,United Kingdom,2011-01-12 12:31:00
19959,540945,0.85,1,1,16554,United Kingdom,2011-01-12 12:41:00
19960,540946,547.5,144,16,12359,Cyprus,2011-01-12 12:43:00
19961,540947,747.06,490,11,15939,United Kingdom,2011-01-12 12:43:00
19962,540951,676.6,132,11,13113,United Kingdom,2011-01-12 13:10:00
19963,540953,208.05,146,79,14587,United Kingdom,2011-01-12 13:16:00
19964,540954,174.15,47,26,14606,United Kingdom,2011-01-12 13:19:00
19965,540955,137.95,82,13,14715,United Kingdom,2011-01-12 13:27:00
19966,540957,342.46000000000004,193,34,15311,United Kingdom,2011-01-12 13:30:00
19967,540968,770.75,316,66,17338,United Kingdom,2011-01-12 13:40:00
19968,540970,197.65,6,3,14185,United Kingdom,2011-01-12 13:52:00
19969,540971,591.16,586,30,12383,Belgium,2011-01-12 14:10:00
19970,540972,338.7,131,6,12437,France,2011-01-12 14:13:00
19971,540974,112.08,64,2,12971,United Kingdom,2011-01-12 14:43:00
19972,540975,289.7,91,24,14040,United Kingdom,2011-01-12 14:57:00
19973,540976,793.98,498,47,12652,France,2011-01-12 15:00:00
19974,540979,554.75,273,30,15727,United Kingdom,2011-01-12 15:06:00
19975,540980,255.25,121,26,14514,United Kingdom,2011-01-12 15:22:00
19976,540981,287.46,168,22,12868,United Kingdom,2011-01-12 15:25:00
19977,540983,1289.5,290,5,15171,United Kingdom,2011-01-12 15:36:00
19978,540984,148.35,39,16,14167,United Kingdom,2011-01-12 15:44:00
19979,540985,105.54,24,3,17389,United Kingdom,2011-01-12 15:48:00
19980,540986,408.29,113,22,15291,United Kingdom,2011-01-12 16:14:00
19981,540990,258.40999999999997,143,15,17048,United Kingdom,2011-01-12 16:51:00
19982,540991,307.05,73,6,16525,United Kingdom,2011-01-12 16:52:00
19983,540992,419.83,296,44,17364,United Kingdom,2011-01-12 16:57:00
19984,540993,201.19,91,13,13284,United Kingdom,2011-01-13 09:23:00
19985,540994,704.59,560,47,13089,United Kingdom,2011-01-13 09:29:00
19986,540996,104.0,34,6,17068,United Kingdom,2011-01-13 09:40:00
19987,540997,130.85,155,8,17368,United Kingdom,2011-01-13 09:55:00
19988,540998,289.5,194,9,15290,United Kingdom,2011-01-13 10:04:00
19989,540999,1431.28,1128,18,13694,United Kingdom,2011-01-13 10:08:00
19990,541001,165.0,1,1,16500,United Kingdom,2011-01-13 10:28:00
19991,541002,188.69,135,14,12951,United Kingdom,2011-01-13 10:33:00
19992,541003,301.11,155,15,15835,United Kingdom,2011-01-13 10:35:00
19993,541004,171.46,102,9,18190,United Kingdom,2011-01-13 10:35:00
19994,541005,200.25,94,29,16161,United Kingdom,2011-01-13 10:39:00
19995,541006,323.15,120,18,13993,United Kingdom,2011-01-13 10:43:00
19996,541008,72.25999999999999,68,5,17848,United Kingdom,2011-01-13 10:48:00
19997,541010,195.13,89,11,14114,United Kingdom,2011-01-13 11:05:00
19998,541011,155.17,85,9,15447,United Kingdom,2011-01-13 11:26:00
19999,541012,271.09,244,41,17019,United Kingdom,2011-01-13 11:48:00
20000,541013,397.78999999999996,109,10,15694,United Kingdom,2011-01-13 11:54:00
20001,541014,222.97,104,27,14085,United Kingdom,2011-01-13 11:54:00
20002,541015,226.37,75,14,16315,United Kingdom,2011-01-13 11:57:00
20003,541018,302.31,98,37,14978,United Kingdom,2011-01-13 12:03:00
20004,541021,898.5,429,19,13093,United Kingdom,2011-01-13 12:03:00
20005,541038,301.14,246,41,16395,United Kingdom,2011-01-13 12:10:00
20006,541043,250.0,2,1,15510,United Kingdom,2011-01-13 12:10:00
20007,541086,353.7,118,21,16503,United Kingdom,2011-01-13 12:32:00
20008,541087,205.75,25,9,13614,United Kingdom,2011-01-13 12:37:00
20009,541088,692.8199999999999,505,19,15513,United Kingdom,2011-01-13 12:41:00
20010,541091,342.15,159,15,16814,United Kingdom,2011-01-13 12:53:00
20011,541093,663.45,95,6,12471,Germany,2011-01-13 13:21:00
20012,541094,332.17,292,35,13246,United Kingdom,2011-01-13 13:36:00
20013,541103,596.06,286,37,14215,United Kingdom,2011-01-13 14:24:00
20014,541105,660.0,400,2,16029,United Kingdom,2011-01-13 14:34:00
20015,541106,259.2,384,2,18092,United Kingdom,2011-01-13 14:50:00
20016,541107,328.92,294,15,17744,United Kingdom,2011-01-13 14:55:00
20017,541108,76.32,72,1,13199,United Kingdom,2011-01-13 15:01:00
20018,541109,14.95,1,1,15107,United Kingdom,2011-01-13 15:10:00
20019,541110,342.61,201,33,15916,United Kingdom,2011-01-13 15:11:00
20020,541111,353.5,176,22,15687,United Kingdom,2011-01-13 15:13:00
20021,541112,386.05,187,20,18085,United Kingdom,2011-01-13 15:17:00
20022,541113,174.15,27,12,16775,United Kingdom,2011-01-13 15:18:00
20023,541114,175.2,16,1,14299,United Kingdom,2011-01-13 15:19:00
20024,541115,1412.66,741,69,12578,Italy,2011-01-13 15:34:00
20025,541119,127.8,76,6,16493,United Kingdom,2011-01-14 08:16:00
20026,541120,774.22,543,42,12490,France,2011-01-14 09:13:00
20027,541121,225.9,78,10,12672,France,2011-01-14 09:20:00
20028,541122,248.62,164,18,12708,Germany,2011-01-14 09:23:00
20029,541123,534.57,281,35,13385,United Kingdom,2011-01-14 09:52:00
20030,541124,131.4,12,1,17389,United Kingdom,2011-01-14 09:54:00
20031,541125,29.5,10,1,12474,Germany,2011-01-14 10:06:00
20032,541126,281.88,312,20,15626,United Kingdom,2011-01-14 10:10:00
20033,541134,643.6,368,25,15615,United Kingdom,2011-01-14 10:20:00
20034,541135,179.1,78,7,16233,United Kingdom,2011-01-14 10:31:00
20035,541136,359.9,98,7,18229,United Kingdom,2011-01-14 10:39:00
20036,541137,332.64,156,4,13777,United Kingdom,2011-01-14 10:39:00
20037,541138,592.31,440,37,12553,France,2011-01-14 10:42:00
20038,541139,313.2,262,22,15213,United Kingdom,2011-01-14 11:05:00
20039,541149,177.0,60,3,12393,Australia,2011-01-14 11:36:00
20040,541172,345.84999999999997,103,8,13854,United Kingdom,2011-01-14 11:47:00
20041,541181,100.2,36,3,12877,United Kingdom,2011-01-14 11:50:00
20042,541202,448.95,230,22,17581,United Kingdom,2011-01-14 12:09:00
20043,541203,302.76,44,3,13090,United Kingdom,2011-01-14 12:21:00
20044,541204,322.58,146,16,14175,United Kingdom,2011-01-14 12:22:00
20045,541205,421.9,126,33,18106,United Kingdom,2011-01-14 12:23:00
20046,541206,10389.06,8210,79,14646,Netherlands,2011-01-14 12:24:00
20047,541207,361.5,210,16,17685,United Kingdom,2011-01-14 12:27:00
20048,541208,272.64,296,11,15159,United Kingdom,2011-01-14 12:29:00
20049,541213,556.55,353,61,15033,United Kingdom,2011-01-14 13:28:00
20050,541214,487.7,198,30,15570,United Kingdom,2011-01-14 13:41:00
